TF,DF,Word
1,1,clear
2,2,cover
1,1,reportdiff
21,18,clean
15,13,respect
1,1,stopcontain
25,13,session
1,1,jobinprogress
22,21,find
1,1,htableinterfac
3,3,impact
5,2,cell
2,1,rowmut
14,10,writer
3,3,solut
9,8,factor
2,2,express
2,2,mainten
3,1,classload
76,59,restart
3,2,internalreleaseleas
1,1,common
6,6,set
3,3,dump
24,19,startup
55,40,close
2,1,get_range_slic
3,3,jenkin
10,10,someth
4,4,particip
3,3,dtest
1,1,jvmmanag
4,4,hregionserv
1,1,experi
2,2,dsnitch
1,1,induc
3,2,isol
2,2,disallow
8,7,succeed
1,1,distinguish
6,4,popul
1,1,closur
1,1,informatio
3,2,cfstore
7,6,context
12,4,coprocessor
63,42,load
4,4,point
2,2,instanti
11,7,schedul
14,10,header
19,16,shutdown
5,5,suppli
1,1,mistak
5,5,java
3,1,stamp
1,1,devic
6,5,empti
2,2,close_wait
11,9,strategi
8,8,handoff
3,2,fire
10,4,imag
3,3,coordin
18,15,understand
36,24,batch
3,3,datatre
1,1,strategy_opt
1,1,preprequestprocessor
19,16,match
89,74,error
21,18,loop
2,1,testzookeep
5,3,propag
10,7,memtabl
1,1,decor
4,3,minim
1,1,mutaterowswithlock
2,2,belong
20,14,hadoop
4,2,decod
1,1,conflict
10,10,optim
2,1,bufferedrandomaccessfil
2,2,moment
41,32,user
1,1,robust
71,59,chang
3,3,travers
64,36,task
17,13,entri
1,1,messagingservic
4,4,traffic
2,2,spend
7,7,notifi
2,1,countpendinghint
10,10,input
17,14,format
1,1,datacentersyncwriteresponsehandl
3,2,gc_grace
3,2,hsync
22,18,insert
2,1,signal
12,11,elaps
3,3,manifest
18,11,collect
1,1,princip
1,1,mslab
1,1,miniclust
1,1,acknowledg
1,1,back
8,6,sampl
1,1,servershutdownhandl
1,1,post-compact
9,7,cast
1,1,substitut
29,29,reproduc
1,1,jobhistori
9,8,machin
1,1,agreement
11,11,step
1,1,prerequisit
2,2,subtract
2,1,constraint
2,2,reappear
3,2,idl
1,1,uncach
72,38,repair
2,2,happ
1,1,meteredflush
5,5,ensur
3,2,snapshotmanag
2,2,durabl
1,1,accesscontrolservic
2,2,question
6,5,submit
45,27,custom
3,2,shufflehandl
27,22,includ
2,2,suit
1,1,atomicsortedcolumn
8,7,:
3,2,link
12,8,translat
2,2,atom
2,2,driftx
15,14,info
8,7,consist
3,2,caller
1,1,regionserversnapshotmanag
1,1,rpc_address
2,1,supervisor
1,1,reconcili
3,3,dfsadmin
3,2,arraybackedsortedcolumn
1,1,repres
3,3,titl
11,7,invalid
3,2,codec
8,3,transport
3,3,re-start
5,4,deseri
4,2,scrub
2,2,benchmark
3,3,splittransact
4,4,algorithm
6,5,supercolumn
1,1,compressionmetadata
63,55,code
6,6,columnfamili
31,25,queri
1,1,storageservic
1,1,salesforc
1,1,failed_open
38,24,gossip
115,64,compact
1,1,failuredetector
36,26,send
118,68,stable
1,1,sens
1,1,regionscann
10,7,rollback
4,3,spool
1,1,volum
2,2,wipe
7,6,misplac
6,6,race
18,10,rack
4,4,pleas
1,1,impli
4,3,jump
4,3,download
23,19,append
4,2,compat
77,43,index
1,1,hregionthriftserv
2,2,tomston
32,22,compar
3,3,descriptor
2,1,fadvis
8,8,access
1,1,get_count
2,2,bodi
43,25,sink
3,3,bulkload
5,5,convert
2,2,convers
1,1,chann
33,28,implement
3,3,chanc
2,2,getlocaldeletiontim
26,25,expect
1,1,boolean
1,1,opcod
4,2,gateway
2,2,newlead
2,2,zip
4,3,commun
5,4,hudson
39,25,upgrad
1,1,inet
14,10,sort
3,3,mismatch
1,1,trail
1,1,taskinprogress
1,1,visibilitycontrol
1,1,annoy
4,3,retriev
2,1,executor
2,2,meet
13,9,fetch
11,9,control
58,46,process
20,12,lock
5,3,tag
6,6,onlin
25,18,serial
1,1,sit
4,3,hregioninfo
5,4,delay
7,5,watch
14,9,alloc
2,2,bind
21,13,counter
1,1,processor
79,69,issu
2,1,rowcol
26,24,allow
9,9,jira
45,29,move
4,3,hftpfilesystem
5,5,hbase
2,2,quorump
2,2,bunch
2,2,storageproxy.java
2,2,therefor
11,10,crash
55,46,handl
4,4,auto
1,1,auth
2,2,day
2,2,anyth
37,24,edit
30,23,mode
3,2,webfilesystem
5,4,chunk
1,1,getlist
26,17,meta
1,1,neededrepl
6,4,variabl
6,4,reboot
2,2,math
1,1,insid
1,1,manipul
2,2,op=open
1,1,standalon
6,5,releas
2,1,cleanerchor
2,2,afterward
1,1,thrift-
4,4,focusedcommentid=
3,2,yarn
20,16,keep
15,10,length
1,1,enforc
6,3,elasticsearch
2,2,retain
10,7,kerbero
3,2,owner
1,1,facil
4,2,prioriti
3,3,storageproxi
4,2,mkdir
21,17,system
57,37,messag
5,5,attach
6,4,termin
3,2,final
1,1,flume
5,5,shell
1,1,shortl
14,11,structur
14,9,charact
2,2,misunderstand
44,39,function
6,4,filterlist
20,17,corrupt
53,35,tabl
3,2,atim
2,2,discrep
10,8,datacent
1,1,singl
1,1,clash
3,3,deploy
4,2,subcolumn
1,1,discov
2,1,completefil
5,5,segment
49,36,class
3,2,rollsiz
2,2,filecontext
2,1,placement
56,41,request
3,3,face
3,1,deni
29,20,snapshot
3,3,determin
1,1,readcallback
4,3,commitlog
6,6,fact
2,2,threadpoolexecutor
4,3,text
1,1,anyway
2,1,redirect
15,11,locat
88,45,cache
4,4,forev
1,1,hector
3,3,suppos
4,4,local
1,1,system.exit
5,5,beat
1,1,imperson
10,10,increas
1,1,endless
1,1,bisect
2,1,integr
9,4,partit
40,30,contain
1,1,view
2,1,getfilechecksum
1,1,datatrack
2,2,packet
14,7,hlog
2,2,statu
3,3,correctli
5,4,boundari
2,2,misus
1,1,nosuchmethoderror
1,1,tend
69,52,state
22,10,progress
2,2,email
14,11,job
23,19,key
16,9,group
2,2,re-regist
10,6,admin
1,1,ramp
5,4,instanc
1,1,swallow
5,5,comment
2,2,arriv
3,3,solv
4,3,rpc
3,2,cfdef
3,2,dfsinputstream
1,1,rs_zk_region_split
6,5,compon
7,5,json
4,3,treat
1,1,endkey
2,2,cachewrit
13,11,bulk
34,22,replic
11,9,multi
2,2,compositetyp
1,1,align
5,5,defin
9,6,observ
2,1,local_on
1,1,hflush
3,2,archiv
1,1,motiv
4,3,expiringcolumn
1,1,precompactedrow
11,10,mutat
2,2,lazilycompactedrow
1,1,classpath
5,4,cross
8,4,member
1,1,python
1,1,munlock
1,1,zkutil
1,1,rpc_timeout
1,1,nightli
2,2,hostnam
15,12,logic
5,4,effect
2,2,uuidgen
1,1,sooner
2,1,expand
1,1,opening/clos
1,1,part-
1,1,testfileconcurrentread
18,17,exampl
35,30,command
1,1,catalogjanitor
11,9,filesystem
3,2,checkandput
2,1,sizeti
3,2,paus
4,2,half
2,2,obtain
1,1,tcp
2,1,webui
5,4,storefil
1,1,priorit
45,40,add
17,12,valid
3,3,kick
7,7,branch
2,1,bucketwrit
6,5,mapreduc
19,19,know
1,1,replicas/rack
17,16,loss
1,1,cfmetadata
1,1,resid
1,1,like
5,3,fsync
1,1,map/reduc
3,1,sendthread
6,6,lose
1,1,async
8,6,page
4,4,exceed
4,3,revers
1,1,retransmit
1,1,captur
1,1,linux
2,2,export
48,34,flush
4,2,ballot
1,1,librari
5,3,feder
45,37,lead
21,16,leak
24,20,avoid
1,1,fsutil
2,2,thank
3,2,overlap
29,15,leas
6,4,estim
2,1,settl
32,15,leader
1,1,trap
4,4,investig
8,6,throttl
2,2,journal
5,2,symlink
12,7,host
8,5,offset
1,1,applicationmast
1,1,stage
14,8,socket
3,2,linger
1,1,ingest
1,1,optionaltask
2,2,handlestatenorm
12,11,constructor
4,3,discard
7,6,disabl
1,1,own
1,1,commutativerowindex
1,1,dataset
2,1,guard
2,2,doesnt
1,1,yarn-
18,9,merg
12,11,transfer
9,9,trigger
1,1,cowork
6,4,deliveri
3,2,memorychannel
1,1,unwrap
1,1,branc
5,4,gain
1,1,overflow
6,6,bug
58,34,count
5,5,wish
1,1,troubl
17,13,record
24,17,limit
89,78,problem
3,3,display
3,3,evalu
2,2,int
62,34,replica
4,2,mtime
2,2,probabl
12,12,detail
4,4,lookup
1,1,futur
3,3,rememb
3,2,servernam
3,3,stat
12,9,repeat
7,4,star
20,18,stay
1,1,stag
1,1,ghost
2,1,savenamespac
1,1,filestreamtask
1,1,ycsb
3,3,rule
5,4,portion
4,3,sasl
