TF,DF,Word
2,2,loader
25,14,sync
2,2,distinguish
4,4,rpc
3,3,fashion
1,1,localcontaineralloc
6,5,shutdown
2,2,suppli
1,1,exec
2,2,respect
5,3,op_add
30,27,assum
11,8,duplic
2,2,better
11,11,java
3,3,evalu
6,6,coupl
4,2,readpoint
1,1,flusher
1,1,perpetu
8,7,mark
7,5,compon
3,2,trie
6,6,trigger
1,1,destin
3,3,treat
2,1,interest
1,1,basic
1,1,bloc
10,7,thrift
5,4,strategi
1,1,followup
2,2,multi-thread
1,1,serializingcach
2,2,rowkey
11,11,thousand
2,2,resolut
3,1,worker
5,4,search
1,1,mine
2,2,multithread
5,5,coordin
1,1,datat
8,8,understand
6,4,child
7,6,catch
1,1,taskheartbeathandl
1,1,driver
1,1,convers
31,26,case
13,9,replic
8,7,exception
2,1,compositetyp
12,8,servic
2,2,properti
2,2,jstack
51,33,batch
3,3,durat
1,1,trick
1,1,defin
22,15,calcul
8,6,deem
5,5,match
9,8,error
1,1,thrash
8,8,decreas
2,2,invoc
1,1,rowcol
2,2,robin
8,6,loop
2,1,local_on
2,2,spawn
10,8,memtabl
1,1,relat
10,9,advantag
1,1,importtsv
1,1,infrastructur
1,1,leveledmanifest
2,2,metric
42,29,tabl
3,2,hflush
5,4,activ
78,61,cluster
2,2,inform
2,2,motiv
1,1,jobclient
1,1,slaballoc
4,3,calculatependingrang
3,3,incom
7,5,reseek
2,2,sever
1,1,splitlogwork
1,1,historyserv
13,8,mutat
2,1,incomingtcpconnect
9,9,receiv
1,1,suggest
1,1,mutaterowswithlock
7,7,format
1,1,header
9,9,hadoop
1,1,trip
3,1,member
1,1,fragment
3,3,complex
1,1,decod
37,22,split
4,3,keyvalu
3,3,fill
3,2,explicitcolumntrack
1,1,conflict
14,12,complet
4,2,indexsummari
1,1,incorrect
6,5,finish
2,2,hostnam
54,43,optim
1,1,dynamicendpointsnitch
8,8,effect
2,2,hand
1,1,bufferedrandomaccessfil
5,4,capabl
6,5,moment
1,1,system.nanotim
23,20,user
3,2,footprint
1,1,robust
2,2,postpon
3,3,decoupl
61,50,implement
1,1,tune
4,2,audit
1,1,travers
39,21,task
4,4,center
8,8,scenario
5,5,choos
2,1,opening/clos
3,2,table.appli
1,1,sortedmap
1,1,defaultcontainerexecutor
1,1,rack
2,2,deal
6,3,fsck
1,1,messagingservic
19,17,command
2,2,achiev
19,12,filesystem
2,2,model
27,6,interface
16,15,spend
1,1,reserv
1,1,explan
1,1,comment
3,3,construct
3,2,identifi
7,5,paus
4,3,execut
1,1,conform
1,1,copyt
3,3,obtain
3,3,rest
3,3,risk
2,2,puzzl
1,1,trust
4,4,kill
2,1,webui
3,2,region_mover.rb
1,1,elect
3,1,openfilectx
1,1,keycach
15,11,speed
2,1,compactionrequest
6,4,storefil
3,3,gather
2,2,snappi
1,1,getlist
1,1,expos
14,10,hint
3,1,preput
4,3,mmap
16,12,regionserv
3,3,point
1,1,priorit
1,1,param
24,24,discuss
2,2,script
31,29,add
3,3,valid
1,1,pile
1,1,board
2,2,appli
16,10,input
4,3,safemod
9,9,save
3,3,addtoreplicasmap
2,1,kick
2,2,futur
22,18,applic
1,1,assig
9,8,branch
15,12,measur
106,71,read
1,1,rejoin
1,1,meta/root
3,2,daemon
3,1,gc_grace
1,1,writabl
1,1,clientscann
13,9,traffic
17,16,know
1,1,gmail.com
1,1,destroy
2,2,redesign
2,2,shadow
1,1,datacent
4,1,saniti
13,10,insert
3,1,cfmetadata
1,1,hfilereaderv
1,1,resid
5,4,like
4,2,fsync
2,2,deprec
1,1,snippet
2,2,anyth
4,4,resolv
3,2,integ
2,2,manifest
4,2,cqlsh
4,4,collect
4,3,stagger
2,2,api
1,1,mslab
4,3,jobhistori
4,4,fsdirectori
1,1,cascad
22,18,output
7,4,hook
21,15,page
1,1,backlog
12,7,tombston
2,1,intervaltre
3,2,exceed
3,2,revers
1,1,assignmentmanag
1,1,captur
1,1,regionload
5,4,interv
2,2,linux
2,2,excerpt
9,8,pipelin
2,2,dataxceiveserv
3,2,booki
5,4,intern
6,4,sampl
4,4,elaps
31,20,flush
2,2,single-pass
73,49,server
1,1,constitut
2,2,drop-behind
1,1,librari
1,1,freez
2,1,health
5,5,scale
2,1,plenti
54,47,lead
7,5,leak
46,41,avoid
1,1,fsutil
3,3,benefit
3,3,overlap
3,2,outofmemori
11,10,track
7,6,estim
8,6,exit
6,4,unit
7,6,condit
1,1,reproduc
3,2,leader
1,1,topolog
10,7,refer
13,9,machin
3,3,core
1,1,shoud
7,7,investig
3,2,throttl
1,1,truth
3,3,power
8,8,reach
1,1,garbag
4,1,symlink
3,3,step
1,1,didnt
2,2,promot
1,1,prerequisit
4,3,offset
2,1,peer
3,3,post
1,1,per-kv
4,4,throw
1,1,decompressor
1,1,simpler
3,3,comparison
16,9,socket
4,4,commun
1,1,clien
19,15,manag
1,1,watch
16,9,degre
1,1,algo
2,1,constructor
16,11,commit
18,13,hfile
2,2,backup
6,6,disabl
304,132,block
1,1,sort/merg
1,1,aim
31,18,repair
1,1,own
3,3,effici
4,4,final
1,1,miniclust
4,3,devic
2,2,waledit
8,6,encod
2,1,commutativerowindex
3,3,dataset
1,1,down
1,1,pair
1,1,guard
1,1,right
3,2,strip
3,3,wrap
3,1,durabl
11,10,merg
4,2,jdbc
4,4,logsync
3,2,acl
1,1,area
9,7,transfer
43,38,support
1,1,question
1,1,tokenmetadata
1,1,long
32,30,custom
1,1,avail
34,32,start
1,1,reli
8,4,keyspac
12,12,includ
6,5,lot
1,1,suit
2,1,atomicsortedcolumn
6,4,submiss
2,1,fsdatainputstream
1,1,succeed
2,2,individu
2,2,deliveri
1,1,head
3,2,zip
5,3,deseri
2,2,stringbuild
4,3,form
2,2,unwrap
3,3,forc
2,2,re-wir
1,1,bundl
1,1,recommend
1,1,branc
16,14,continu
1,1,type-convert
4,3,hregion
3,2,satur
2,2,gain
9,5,heap
2,2,atom
1,1,placement
2,1,overflow
1,1,inlin
3,3,bug
22,14,count
3,3,pull
1,1,num-map
2,2,outcal
10,4,consist
6,6,possibl
30,24,default
2,1,caller
2,2,bucket
3,3,maximum
1,1,troubl
1,1,tell
1,1,non-determin
7,6,record
13,8,meta
19,18,limit
3,2,writetow
37,32,problem
1,1,deadlock
6,4,bytebuff
1,1,co-ordin
6,6,featur
17,14,scanner
107,78,creat
1,1,collis
1,1,int
1,1,reconcili
1,1,arraybackedsortedcolumn
1,1,leveledcompact
1,1,repres
10,2,ledger
29,18,replica
15,14,exist
171,95,file
4,3,journal
17,11,hlog
5,2,download
5,2,checkandput
1,1,pread
31,22,check
2,1,handoff
1,1,phantom
2,1,encrypt
4,2,codec
1,1,safemodemonitor
2,1,htable.get
10,10,detail
10,8,refactor
15,10,event
7,5,field
6,3,cleanup
8,8,lookup
10,8,transport
1,1,rememb
1,1,regionplan
46,39,test
17,8,imag
1,1,realiti
401,184,node
5,4,stat
3,2,repeat
2,1,scrub
3,3,determin
2,2,phoenix
2,2,sequenc
2,1,drift
6,6,stay
1,1,leaserenew
4,3,slice
31,22,queri
5,2,snitch
2,2,encount
1,1,inject
2,2,enhanc
1,1,splitlogmanag
20,13,pool
1,1,feder
58,49,reduc
10,10,bulk
2,2,trun
1,1,savenamespac
1,1,culprit
8,8,algorithm
51,28,directori
11,6,fsimag
1,1,ycsb
2,2,descript
2,1,visual
1,1,rule
4,1,filestatu
3,3,ignor
1,1,compressionmetadata
152,122,time
2,2,push
5,5,decommiss
5,5,degrad
